user id,session id,article id,click,ratings,time spent,user type
2413404,4,5594,yes,3,175,regular
1389141,4,720,yes,2,135,regular
1389141,4,5659,yes,3,163,regular
1389141,4,9287,yes,4,199,regular
1389141,4,720,yes,4,212,regular
4533430,4,1204,yes,2,131,regular
4533430,4,9767,yes,3,170,regular
7104281,4,7187,yes,2,111,regular
7104281,4,2762,yes,2,148,regular
8128292,4,4863,yes,3,158,regular
8128292,4,8362,yes,4,210,regular
2020010,4,1807,yes,2,153,regular
2020010,4,603,yes,3,183,regular
2020010,4,8478,yes,2,143,regular
4871000,4,336,yes,2,111,regular
4871000,4,3080,yes,2,134,regular
4871000,4,4048,yes,2,118,regular
3830375,4,8381,yes,3,199,regular
3830375,4,9080,yes,3,185,regular
7322576,4,7233,yes,3,191,regular
7322576,4,6841,yes,3,196,regular
9004544,4,507,yes,2,121,regular
9004544,4,3005,yes,3,204,regular
6294741,4,4785,yes,2,137,regular
6294741,4,1335,yes,3,201,regular
9578192,4,458,yes,3,165,regular
1982167,4,7808,yes,3,160,regular
1982167,4,5801,yes,3,178,regular
1982167,4,7364,yes,3,205,regular
1548429,4,8087,yes,3,172,regular
2628272,4,2520,yes,3,202,regular
2628272,4,8492,yes,3,155,regular
6464639,4,9546,yes,3,189,regular
2148673,4,6359,yes,3,185,regular
2148673,4,3714,yes,3,157,regular
6459836,4,4649,yes,4,236,regular
6459836,4,8643,yes,4,243,regular
6459836,4,8642,yes,4,228,regular
6723375,4,7408,yes,2,119,regular
6723375,4,5248,yes,3,190,regular
4410257,4,8015,yes,4,229,regular
1656814,4,3732,yes,3,184,regular
1656814,4,2391,yes,3,207,regular
1656814,4,6390,yes,4,210,regular
5400641,4,1319,yes,3,173,regular
5400641,4,3353,yes,4,231,regular
5400641,4,1454,yes,3,196,regular
7608839,4,169,yes,2,158,regular
9997642,4,7004,yes,3,181,regular
9997642,4,7109,yes,2,156,regular
9997642,4,6492,yes,4,216,regular
9997642,4,4185,yes,3,167,regular
3631147,4,2060,yes,2,122,regular
3631147,4,3182,yes,2,124,regular
3631147,4,3797,yes,3,188,regular
2906137,4,6487,yes,3,198,regular
2187427,4,4933,yes,3,174,regular
7913650,4,6370,yes,5,260,regular
4170006,4,9182,yes,3,194,regular
3917206,4,4124,yes,3,194,regular
3917206,4,3029,yes,2,119,regular
2877399,4,5722,yes,4,202,regular
6111508,4,5301,yes,3,197,regular
2315689,4,7000,yes,3,172,regular
2315689,4,7045,yes,3,171,regular
2315689,4,1946,yes,1,99,regular
2315689,4,7079,yes,3,175,regular
6232789,4,5939,yes,3,196,regular
7054785,4,9785,yes,3,191,regular
9039011,4,7579,yes,2,137,regular
9039011,4,4208,yes,3,184,regular
9039011,4,1795,yes,3,184,regular
9039011,4,2571,yes,2,160,regular
1843619,4,3510,yes,4,220,regular
1843619,4,6765,yes,3,169,regular
9902504,4,2271,yes,2,146,regular
9902504,4,3184,yes,2,137,regular
5557576,4,8193,yes,4,241,regular
5557576,4,4320,yes,2,152,regular
2135797,4,2451,yes,2,135,regular
4015403,4,490,yes,2,150,regular
8363052,4,1653,yes,3,196,regular
8363052,4,425,yes,3,198,regular
5322717,4,1026,yes,3,204,regular
9337193,4,9032,yes,3,165,regular
9337193,4,513,yes,4,216,regular
7124994,4,3568,yes,3,191,regular
5909957,4,4612,yes,3,154,regular
6305047,4,6463,yes,2,151,regular
5855434,4,5721,yes,5,276,regular
1126611,4,8667,yes,4,239,regular
3465002,4,6971,yes,3,167,regular
3465002,4,7158,yes,2,156,regular
3465002,4,6655,yes,1,78,regular
7102072,4,8051,yes,2,108,regular
2426395,4,8668,yes,2,124,regular
8340797,4,8060,yes,2,150,regular
8340797,4,8047,yes,3,185,regular
8340797,4,8060,yes,3,150,regular
5254993,4,67,yes,3,187,regular
5254993,4,67,yes,3,188,regular
1435037,4,704,yes,3,168,regular
4830195,4,8392,yes,3,174,regular
7287344,4,8349,yes,2,144,regular
7287344,4,8654,yes,2,136,regular
9976968,4,2333,yes,3,185,regular
9976968,4,869,yes,3,176,regular
9976968,4,2198,yes,3,179,regular
1517654,4,7565,yes,3,180,regular
1517654,4,9017,yes,3,182,regular
1517654,4,6954,yes,3,206,regular
7931760,4,9192,yes,3,199,regular
7931760,4,8873,yes,1,94,regular
7931760,4,9546,yes,2,128,regular
4320338,4,1964,yes,4,213,regular
4320338,4,8372,yes,3,154,regular
4320338,4,1825,yes,2,124,regular
4320338,4,2841,yes,4,218,regular
4594757,4,2271,yes,3,165,regular
4594757,4,5593,yes,3,160,regular
6822490,4,5585,yes,3,180,regular
6822490,4,5014,yes,3,209,regular
6822490,4,2510,yes,4,215,regular
6822490,4,2510,yes,4,213,regular
6153191,4,2110,yes,3,193,regular
6153191,4,9388,yes,2,112,regular
2675682,4,2998,yes,4,211,regular
2675682,4,2585,yes,4,222,regular
8700796,4,807,yes,2,124,regular
8700796,4,4608,yes,3,193,regular
7545885,4,5378,yes,2,133,regular
7545885,4,8276,yes,3,173,regular
7545885,4,5063,yes,4,223,regular
1721859,4,3353,yes,4,212,regular
1721859,4,1334,yes,4,219,regular
1721859,4,3958,yes,4,224,regular
3670674,4,1918,yes,3,179,regular
3670674,4,8767,yes,3,190,regular
3444435,4,2150,yes,3,174,regular
3444435,4,1235,yes,4,221,regular
5291759,4,3896,yes,3,179,regular
5291759,4,5454,yes,3,161,regular
7787206,4,2185,yes,4,229,regular
7787206,4,2185,yes,2,127,regular
7787206,4,8243,yes,3,190,regular
7610213,4,8724,yes,4,211,regular
7610213,4,6865,yes,4,235,regular
2661715,4,2243,yes,3,187,regular
6485385,4,7719,yes,4,219,regular
6485385,4,6488,yes,3,196,regular
6485385,4,4547,yes,3,188,regular
6485385,4,6359,yes,4,217,regular
1801838,4,2510,yes,4,215,regular
1801838,4,478,yes,3,200,regular
1801838,4,2510,yes,5,261,regular
1801838,4,478,yes,3,183,regular
6740471,4,6580,yes,3,165,regular
6740471,4,5031,yes,3,178,regular
6740471,4,6066,yes,2,138,regular
5686893,4,9606,yes,2,135,regular
5574310,4,6009,yes,4,233,regular
7016121,4,6120,yes,3,176,regular
7016121,4,4819,yes,4,214,regular
7016121,4,4767,yes,4,213,regular
7171177,4,25,yes,3,210,regular
7171177,4,3797,yes,3,192,regular
2724006,4,8453,yes,2,125,regular
2724006,4,5303,yes,4,234,regular
7888437,4,8643,yes,4,240,regular
6098575,4,7768,yes,3,192,regular
6098575,4,4209,yes,2,144,regular
6098575,4,3938,yes,3,171,regular
9109838,4,8502,yes,4,221,regular
7314191,4,5096,yes,3,179,regular
7314191,4,1351,yes,3,166,regular
4356266,4,6361,yes,4,239,regular
8819010,4,1674,yes,2,126,regular
8819010,4,977,yes,3,208,regular
8819010,4,6769,yes,3,147,regular
3148560,4,55,yes,3,150,regular
3148560,4,7794,yes,3,184,regular
9487505,4,5044,yes,3,174,regular
9487505,4,4849,yes,4,248,regular
9487505,4,355,yes,4,221,regular
9487505,4,5044,yes,3,177,regular
2692639,4,5824,yes,3,209,regular
8400879,4,1804,yes,4,192,regular
8400879,4,309,yes,4,216,regular
8400879,4,7859,yes,4,222,regular
1890235,4,6854,yes,4,247,regular
1890235,4,8482,yes,3,177,regular
1890235,4,5456,yes,2,150,regular
3097320,4,3125,yes,4,228,regular
3097320,4,3125,yes,2,150,regular
9137208,4,600,yes,3,189,regular
9137208,4,4390,yes,2,141,regular
4687786,4,4660,yes,5,272,regular
4687786,4,8701,yes,4,241,regular
4687786,4,5211,yes,3,205,regular
2734022,4,6860,yes,4,218,regular
2734022,4,7674,yes,3,191,regular
6317417,4,5862,yes,4,239,regular
7672534,4,8239,yes,2,162,regular
7672534,4,6617,yes,4,228,regular
2813076,4,3738,yes,3,197,regular
2813076,4,2083,yes,3,187,regular
9665961,4,968,yes,2,157,regular
6820844,4,5339,yes,3,145,regular
6820844,4,6504,yes,3,171,regular
9857441,4,7507,yes,3,205,regular
4569949,4,4468,yes,2,145,regular
3192920,4,8402,yes,3,157,regular
3424992,4,2519,yes,3,168,regular
3424992,4,2519,yes,3,178,regular
3424992,4,9500,yes,3,165,regular
2555514,4,1660,yes,3,173,regular
7834345,4,2255,yes,3,156,regular
7584834,4,2388,yes,2,158,regular
7584834,4,3741,yes,3,199,regular
9048965,4,7806,yes,3,162,regular
9048965,4,2234,yes,4,253,regular
2971266,4,9536,yes,3,184,regular
9772118,4,728,yes,3,196,regular
9772118,4,4221,yes,3,197,regular
9772118,4,1200,yes,3,194,regular
1175466,4,3169,yes,3,174,regular
5823280,4,2214,yes,3,174,regular
6757289,4,5958,yes,2,157,regular
6757289,4,1675,yes,3,188,regular
4507663,4,9031,yes,3,204,regular
4507663,4,9028,yes,3,171,regular
4507663,4,7839,yes,4,208,regular
2641622,4,3424,yes,2,132,regular
2641622,4,3053,yes,3,202,regular
2641622,4,3347,yes,3,160,regular
2641622,4,3340,yes,3,145,regular
1838655,4,2060,yes,3,170,regular
1838655,4,987,yes,2,121,regular
6941466,4,3362,yes,3,179,regular
4429560,4,4039,yes,4,213,regular
4429560,4,7476,yes,3,193,regular
8328462,4,2939,yes,2,130,regular
8328462,4,1501,yes,4,251,regular
3147455,4,1335,yes,3,199,regular
3147455,4,6811,yes,3,181,regular
7209361,4,3984,yes,3,163,regular
7209361,4,7004,yes,3,194,regular
7209361,4,6492,yes,3,162,regular
6707622,4,5415,yes,4,214,regular
6228621,4,796,yes,4,234,regular
4384832,4,1296,yes,4,218,regular
8874522,4,9,yes,2,117,regular
4595373,4,7869,yes,3,190,regular
7784635,4,8706,yes,4,222,regular
2225569,4,6924,yes,2,132,regular
1713101,4,3361,yes,3,209,regular
7854138,4,870,yes,3,191,regular
7854138,4,8960,yes,4,212,regular
5849975,4,2976,yes,5,266,regular
5849975,4,9215,yes,3,166,regular
4272558,4,58,yes,2,151,regular
4845940,5,5139,no,0,0.0,bounce
4246142,5,8198,no,0,0.0,bounce
2021608,5,2469,no,0,0.0,bounce
4146753,5,7660,no,0,0.0,bounce
3060612,5,3772,no,0,0.0,bounce
1905654,5,6213,no,0,0.0,bounce
3164481,5,5252,no,0,0.0,bounce
1201386,5,7871,no,0,0.0,bounce
3202697,5,515,no,0,0.0,bounce
1434548,5,4991,no,0,0.0,bounce
1346111,5,3426,no,0,0.0,bounce
5321742,5,5891,no,0,0.0,bounce
6686817,5,3642,no,0,0.0,bounce
4673007,5,3321,no,0,0.0,bounce
2653406,5,3821,no,0,0.0,bounce
5038987,5,2570,no,0,0.0,bounce
1893707,5,7889,no,0,0.0,bounce
6186830,5,16,no,0,0.0,bounce
7831425,5,3119,no,0,0.0,bounce
7843073,5,2330,no,0,0.0,bounce
9590927,5,9466,no,0,0.0,bounce
6950191,5,2271,no,0,0.0,bounce
9877176,5,4027,no,0,0.0,bounce
9565095,5,1922,no,0,0.0,bounce
9878499,5,4313,no,0,0.0,bounce
4558488,5,1202,no,0,0.0,bounce
4139203,5,1843,no,0,0.0,bounce
1365592,5,4043,no,0,0.0,bounce
5709000,5,3642,no,0,0.0,bounce
1716583,5,148,no,0,0.0,bounce
4755500,5,10041,no,0,0.0,bounce
8240450,5,8439,no,0,0.0,bounce
8901355,5,6528,no,0,0.0,bounce
4303898,5,7759,no,0,0.0,bounce
9870955,5,9978,no,0,0.0,bounce
1994971,5,4475,no,0,0.0,bounce
8060415,5,2571,no,0,0.0,bounce
8174805,5,4784,no,0,0.0,bounce
4677999,5,3200,no,0,0.0,bounce
6801515,5,230,no,0,0.0,bounce
8384771,5,4163,no,0,0.0,bounce
7789247,5,2525,no,0,0.0,bounce
8044736,5,8469,no,0,0.0,bounce
8451437,5,884,no,0,0.0,bounce
5024112,5,9866,no,0,0.0,bounce
7317636,5,925,no,0,0.0,bounce
9256561,5,3320,no,0,0.0,bounce
2915191,5,3714,no,0,0.0,bounce
9019445,5,9310,no,0,0.0,bounce
5267227,5,3998,no,0,0.0,bounce
3388172,5,457,no,0,0.0,bounce
4939243,5,4001,no,0,0.0,bounce
3470890,5,8168,no,0,0.0,bounce
4965496,5,2116,no,0,0.0,bounce
1041373,5,7484,no,0,0.0,bounce
2666313,5,7294,no,0,0.0,bounce
5662760,5,1623,no,0,0.0,bounce
3752071,5,7102,no,0,0.0,bounce
6672396,5,3408,no,0,0.0,bounce
5003713,5,4100,no,0,0.0,bounce
2831578,5,4877,no,0,0.0,bounce
6240465,5,445,no,0,0.0,bounce
7548122,5,2762,no,0,0.0,bounce
9531111,5,1888,no,0,0.0,bounce
3444321,5,122,no,0,0.0,bounce
5762721,5,8801,no,0,0.0,bounce
3388414,5,8804,no,0,0.0,bounce
7188619,5,9994,no,0,0.0,bounce
1368792,5,2606,no,0,0.0,bounce
2106927,5,5626,no,0,0.0,bounce
1061532,5,5927,no,0,0.0,bounce
8490443,5,7399,no,0,0.0,bounce
7606280,5,2234,no,0,0.0,bounce
3592203,5,2727,no,0,0.0,bounce
4222978,5,9270,no,0,0.0,bounce
2321457,5,2160,no,0,0.0,bounce
9323039,5,252,no,0,0.0,bounce
9061207,5,1842,no,0,0.0,bounce
8161289,5,9250,no,0,0.0,bounce
3119390,5,8703,no,0,0.0,bounce
5998944,5,6601,no,0,0.0,bounce
2929676,5,2870,no,0,0.0,bounce
6629126,5,693,no,0,0.0,bounce
5563471,5,864,no,0,0.0,bounce
3124552,5,3146,no,0,0.0,bounce
1096846,5,2051,no,0,0.0,bounce
5702233,5,3676,no,0,0.0,bounce
4177258,5,9429,no,0,0.0,bounce
9287989,5,4336,no,0,0.0,bounce
7087871,5,621,no,0,0.0,bounce
4738352,5,897,no,0,0.0,bounce
1469726,5,9433,no,0,0.0,bounce
5341262,5,1093,no,0,0.0,bounce
4246739,5,7950,no,0,0.0,bounce
9577360,5,635,no,0,0.0,bounce
2689382,5,3051,no,0,0.0,bounce
9843313,5,4664,no,0,0.0,bounce
6179194,5,5385,no,0,0.0,bounce
5068290,5,4324,no,0,0.0,bounce
9191888,5,8892,no,0,0.0,bounce
7368334,5,7312,no,0,0.0,bounce
1368641,5,3224,no,0,0.0,bounce
9140498,5,5309,no,0,0.0,bounce
8364333,5,7566,no,0,0.0,bounce
1964242,5,1557,no,0,0.0,bounce
8837571,5,5311,no,0,0.0,bounce
8570851,5,6810,no,0,0.0,bounce
5721684,5,1183,no,0,0.0,bounce
5311503,5,2921,no,0,0.0,bounce
5241551,5,2051,no,0,0.0,bounce
4886242,5,6273,no,0,0.0,bounce
3853190,5,27,no,0,0.0,bounce
3603381,5,2511,no,0,0.0,bounce
1795481,5,4058,no,0,0.0,bounce
2733115,5,5735,no,0,0.0,bounce
9000541,5,2787,no,0,0.0,bounce
9456754,5,8953,no,0,0.0,bounce
4241183,5,147,no,0,0.0,bounce
4702856,5,5770,no,0,0.0,bounce
7427546,5,5288,no,0,0.0,bounce
5125959,5,9380,no,0,0.0,bounce
4326119,5,3348,no,0,0.0,bounce
5256618,5,7701,no,0,0.0,bounce
7972418,5,7300,no,0,0.0,bounce
5794039,5,8953,no,0,0.0,bounce
8388078,5,6814,no,0,0.0,bounce
7886898,5,5973,no,0,0.0,bounce
7490348,5,9988,no,0,0.0,bounce
6615332,5,2294,no,0,0.0,bounce
4029787,5,4611,no,0,0.0,bounce
6889298,5,5876,no,0,0.0,bounce
6866566,5,4923,no,0,0.0,bounce
6511034,5,870,no,0,0.0,bounce
7150582,5,8221,no,0,0.0,bounce
8681314,5,2908,no,0,0.0,bounce
3025525,5,4212,no,0,0.0,bounce
9758003,5,1647,no,0,0.0,bounce
5427898,5,1256,no,0,0.0,bounce
1400651,5,3691,no,0,0.0,bounce
8660774,5,1941,no,0,0.0,bounce
8110471,5,6580,no,0,0.0,bounce
4471228,5,236,no,0,0.0,bounce
5343249,5,3504,no,0,0.0,bounce
5499459,5,8158,no,0,0.0,bounce
6365862,5,9068,no,0,0.0,bounce
2017916,5,5665,no,0,0.0,bounce
4853742,5,8291,no,0,0.0,bounce
4628669,5,4681,no,0,0.0,bounce
8591110,5,2596,no,0,0.0,bounce
2905818,5,3785,no,0,0.0,bounce
4214782,5,8051,no,0,0.0,bounce
1049330,5,1170,no,0,0.0,bounce
8975165,5,1842,no,0,0.0,bounce
5133128,5,8549,no,0,0.0,bounce
7756810,5,1588,no,0,0.0,bounce
1829342,5,6286,no,0,0.0,bounce
1789640,5,3882,no,0,0.0,bounce
9162702,5,9527,no,0,0.0,bounce
4726615,5,5013,no,0,0.0,bounce
1588613,5,5459,no,0,0.0,bounce
8323388,5,2441,no,0,0.0,bounce
5888809,5,2875,no,0,0.0,bounce
6001286,5,8882,no,0,0.0,bounce
2377394,5,1502,no,0,0.0,bounce
7230423,5,2570,no,0,0.0,bounce
7647645,5,9747,no,0,0.0,bounce
6603287,5,3194,no,0,0.0,bounce
2986650,5,5729,no,0,0.0,bounce
3363600,5,5836,no,0,0.0,bounce
3843571,5,8959,no,0,0.0,bounce
3842887,5,1900,no,0,0.0,bounce
3862284,5,5679,no,0,0.0,bounce
9049650,5,1672,no,0,0.0,bounce
1381678,5,692,no,0,0.0,bounce
9777138,5,4231,no,0,0.0,bounce
8218098,5,9043,no,0,0.0,bounce
5457016,5,5884,no,0,0.0,bounce
5570340,5,7715,no,0,0.0,bounce
1811931,5,2636,no,0,0.0,bounce
9872499,5,1414,no,0,0.0,bounce
5471027,5,4645,no,0,0.0,bounce
8867900,5,6120,no,0,0.0,bounce
9918789,5,2359,no,0,0.0,bounce
8190951,5,757,no,0,0.0,bounce
6200935,5,9499,no,0,0.0,bounce
3304374,5,1936,no,0,0.0,bounce
4799500,5,2598,no,0,0.0,bounce
2544287,5,9198,no,0,0.0,bounce
1023787,5,412,no,0,0.0,bounce
8957392,5,8501,no,0,0.0,bounce
8056259,5,3044,no,0,0.0,bounce
8760653,5,891,no,0,0.0,bounce
5460550,5,3599,no,0,0.0,bounce
1107011,5,7529,no,0,0.0,bounce
7469445,5,7503,no,0,0.0,bounce
2869097,5,4868,no,0,0.0,bounce
5578108,5,5420,no,0,0.0,bounce
7127746,5,5312,no,0,0.0,bounce
4931276,5,8271,no,0,0.0,bounce
4864608,5,5312,no,0,0.0,bounce
9398985,5,9746,no,0,0.0,bounce
3669319,5,2633,no,0,0.0,bounce
2408929,5,9805,no,0,0.0,bounce
7711580,5,6952,no,0,0.0,bounce
2434884,5,6391,no,0,0.0,bounce
2871899,5,2214,no,0,0.0,bounce
7395343,5,6525,no,0,0.0,bounce
8161076,5,4485,no,0,0.0,bounce
9771222,5,185,no,0,0.0,bounce
1623338,5,7452,no,0,0.0,bounce
3872368,5,1918,no,0,0.0,bounce
2474892,5,2606,no,0,0.0,bounce
2977270,5,6508,no,0,0.0,bounce
6782981,5,2939,no,0,0.0,bounce
1346766,5,3813,no,0,0.0,bounce
2383334,5,8922,no,0,0.0,bounce
7292254,5,4109,no,0,0.0,bounce
1349249,5,5413,no,0,0.0,bounce
2989972,5,7392,no,0,0.0,bounce
8726952,5,5312,no,0,0.0,bounce
6335504,5,4088,no,0,0.0,bounce
1202129,5,4731,no,0,0.0,bounce
3333709,5,2103,no,0,0.0,bounce
2145499,5,631,no,0,0.0,bounce
7480100,5,7686,no,0,0.0,bounce
3563226,5,9133,no,0,0.0,bounce
1104426,5,1746,no,0,0.0,bounce
5820796,5,434,no,0,0.0,bounce
3074892,5,5505,no,0,0.0,bounce
9766498,5,916,no,0,0.0,bounce
2335993,5,4615,no,0,0.0,bounce
3321534,5,2695,no,0,0.0,bounce
5848729,5,3667,no,0,0.0,bounce
4387526,5,4757,no,0,0.0,bounce
1875976,5,2211,no,0,0.0,bounce
4840955,5,1599,no,0,0.0,bounce
8720495,5,8923,no,0,0.0,bounce
4178201,5,3308,no,0,0.0,bounce
1091064,5,5203,no,0,0.0,bounce
4692211,5,2767,no,0,0.0,bounce
5205244,5,5619,no,0,0.0,bounce
4748145,5,1678,no,0,0.0,bounce
2382783,5,172,no,0,0.0,bounce
7548714,5,1921,no,0,0.0,bounce
9699082,5,9594,no,0,0.0,bounce
4673512,5,6945,no,0,0.0,bounce
4130709,5,6532,no,0,0.0,bounce
4787521,5,7997,no,0,0.0,bounce
1896394,5,6865,no,0,0.0,bounce
5532621,5,5841,no,0,0.0,bounce
7762831,5,9611,yes,3,86,one time
7556547,5,6345,yes,3,89,one time
7556547,5,6364,yes,3,110,one time
5243850,5,123,yes,2,82,one time
5232608,5,7481,yes,3,98,one time
5232608,5,988,yes,3,99,one time
6317457,5,5791,yes,1,36,one time
6317457,5,5360,yes,2,82,one time
5500839,5,3426,yes,2,69,one time
6701094,5,3923,yes,4,133,one time
5148919,5,8742,yes,4,117,one time
3911534,5,116,yes,1,58,one time
6131351,5,5719,yes,5,142,one time
3006202,5,1809,yes,4,115,one time
3006202,5,2687,yes,4,136,one time
3006202,5,9789,yes,3,88,one time
7713881,5,5927,yes,3,102,one time
5637434,5,2616,yes,3,99,one time
5637434,5,8531,yes,3,97,one time
8590018,5,1510,yes,3,88,one time
6724808,5,4628,yes,3,100,one time
1804431,5,564,yes,2,84,one time
3937464,5,674,yes,4,111,one time
8800414,5,5750,yes,3,96,one time
1221831,5,5593,yes,2,65,one time
3841849,5,8113,yes,3,103,one time
6619933,5,1457,yes,4,118,one time
6619933,5,7296,yes,1,58,one time
7216766,5,8523,yes,2,66,one time
7216766,5,6647,yes,2,61,one time
4145920,5,9298,yes,2,83,one time
4145920,5,7236,yes,2,75,one time
4427678,5,1547,yes,5,148,one time
9814584,5,828,yes,4,122,one time
9814584,5,828,yes,1,43,one time
9814584,5,4184,yes,2,77,one time
8050898,5,2828,yes,4,138,one time
8050898,5,1296,yes,4,127,one time
7912719,5,9328,yes,3,108,one time
3111899,5,3868,yes,4,138,one time
5547566,5,305,yes,3,98,one time
5547566,5,6580,yes,4,119,one time
5547566,5,1620,yes,3,99,one time
9146974,5,5535,yes,1,56,one time
8198185,5,3979,yes,5,143,one time
8198185,5,3979,yes,3,92,one time
8639763,5,8215,yes,3,108,one time
8639763,5,9524,yes,2,80,one time
8639763,5,1996,yes,5,165,one time
2962318,5,7793,yes,3,109,one time
1301167,5,254,yes,3,100,one time
4453803,5,3337,yes,2,73,one time
1725962,5,6923,yes,2,70,one time
1725962,5,3846,yes,3,116,one time
1725962,5,3025,yes,4,117,one time
2357772,5,3390,yes,3,99,one time
2357772,5,5145,yes,2,81,one time
5092277,5,2943,yes,4,116,one time
3007092,5,6913,yes,4,142,one time
4639679,5,8456,yes,4,121,one time
2204433,5,7953,yes,4,122,one time
2204433,5,7953,yes,2,60,one time
2204433,5,4238,yes,2,75,one time
6871653,5,1877,yes,3,98,one time
6871653,5,3398,yes,3,101,one time
5608945,5,4078,yes,2,76,one time
5608945,5,8469,yes,3,102,one time
5608945,5,2868,yes,4,144,one time
1913910,5,3602,yes,2,81,one time
2891227,5,4178,yes,2,68,one time
8367564,5,5005,yes,2,65,one time
7912683,5,7677,yes,3,113,one time
9157653,5,1408,yes,5,148,one time
9157653,5,3599,yes,3,90,one time
9157653,5,4788,yes,2,80,one time
4244521,5,443,yes,3,104,one time
4244521,5,210,yes,6,172,one time
7241320,5,9375,yes,4,130,one time
5287580,5,3372,yes,2,56,one time
5287580,5,6854,yes,2,65,one time
5287580,5,1389,yes,2,75,one time
6723419,5,4100,yes,2,66,one time
3095843,5,5429,yes,3,105,one time
1383824,5,5514,yes,4,116,one time
4522485,5,1517,yes,4,139,one time
4522485,5,7815,yes,4,117,one time
2995641,5,9991,yes,4,116,one time
3604789,5,8654,yes,1,48,one time
3604789,5,8654,yes,1,49,one time
3604789,5,8654,yes,3,96,one time
9227166,5,6530,yes,4,135,one time
5662456,5,8410,yes,4,126,one time
7528475,5,8951,yes,3,102,one time
7528475,5,7258,yes,3,93,one time
7528475,5,8788,yes,4,127,one time
6275544,5,1557,yes,3,90,one time
6275544,5,789,yes,3,102,one time
6275544,5,1557,yes,2,77,one time
1389256,5,58,yes,3,89,one time
7160816,5,4181,yes,2,87,one time
7160816,5,3925,yes,2,81,one time
7160816,5,6280,yes,3,95,one time
8411889,5,5969,yes,2,83,one time
5922644,5,5488,yes,3,89,one time
7043748,5,3533,yes,3,106,one time
3369741,5,3399,yes,2,77,one time
1514783,5,4916,yes,2,83,one time
1514783,5,2145,yes,6,175,one time
2692023,5,6757,yes,3,104,one time
4226260,5,3676,yes,3,107,one time
5363441,5,2649,yes,3,84,one time
4725046,5,8593,yes,3,86,one time
9912387,5,6917,yes,4,117,one time
5813886,5,8910,yes,3,97,one time
4596288,5,8179,yes,3,101,one time
4596288,5,8209,yes,4,122,one time
5473980,5,9777,yes,4,131,one time
1627870,5,3057,yes,2,64,one time
1627870,5,2703,yes,3,87,one time
4561434,5,3365,yes,4,122,one time
2322828,5,8317,yes,4,112,one time
7754834,5,4826,yes,2,76,one time
7941310,5,2337,yes,4,126,one time
2703903,5,5927,yes,2,83,one time
6299898,5,3881,yes,2,89,one time
1718625,5,7010,yes,4,112,one time
1718625,5,369,yes,2,71,one time
9508724,5,9554,yes,2,83,one time
8160562,5,2435,yes,2,87,one time
1277350,5,3856,yes,3,111,one time
1277350,5,3424,yes,2,74,one time
7925418,5,701,yes,2,63,one time
6966568,5,2039,yes,2,66,one time
6422156,5,1542,yes,4,126,one time
6422156,5,5720,yes,3,91,one time
4151223,5,6099,yes,4,135,one time
9741065,5,4833,yes,3,113,one time
8754322,5,1922,yes,2,75,one time
8754322,5,5494,yes,4,119,one time
6873649,5,2060,yes,4,126,one time
6506683,5,6021,yes,3,100,one time
6506683,5,4727,yes,4,114,one time
4510789,5,7950,yes,3,107,one time
4510789,5,7950,yes,3,91,one time
8178995,5,9546,yes,2,73,one time
7094329,5,5626,yes,5,159,one time
6175701,5,2310,yes,5,145,one time
5287648,5,6811,yes,4,122,one time
5478163,5,9532,yes,1,54,one time
6431351,5,3919,yes,3,87,one time
7386437,5,7454,yes,2,86,one time
7386437,5,2638,yes,4,139,one time
1292338,5,190,yes,4,140,one time
3772129,5,4374,yes,4,130,one time
6596435,5,8202,yes,2,89,one time
1419844,5,1391,yes,2,63,one time
4381756,5,5480,yes,2,82,one time
1267090,5,6321,yes,3,97,one time
5870932,5,9570,yes,3,108,one time
8494953,5,4408,yes,3,104,one time
7318439,5,3318,yes,3,80,one time
7566091,5,5081,yes,3,86,one time
6497158,5,9251,yes,3,85,one time
7280187,5,9494,yes,3,100,one time
3426042,5,9441,yes,4,126,one time
4699372,5,3553,yes,3,98,one time
7909818,5,3958,yes,2,77,one time
8513539,5,5726,yes,2,83,one time
8513539,5,5726,yes,3,109,one time
8513539,5,2741,yes,3,107,one time
6001222,5,713,yes,2,73,one time
2284192,5,6930,yes,6,182,one time
7699404,5,1360,yes,4,137,one time
5207716,5,5062,yes,4,125,one time
7079965,5,4027,yes,3,107,one time
3234884,5,9871,yes,2,74,one time
4289377,5,1831,yes,3,109,one time
9471287,5,8501,yes,3,107,one time
1993427,5,1611,yes,5,144,one time
5981303,5,708,yes,2,69,one time
5981303,5,1770,yes,2,73,one time
2146687,5,2194,yes,3,101,one time
5281454,5,5631,yes,4,132,one time
2909384,5,9500,yes,3,100,one time
8947538,5,598,yes,4,131,one time
8020929,5,6249,yes,1,37,one time
7278521,5,3379,yes,4,110,one time
6900223,5,8919,yes,3,91,one time
1236481,5,5611,yes,1,59,one time
5605250,5,9122,yes,4,119,one time
5605250,5,8917,yes,2,83,one time
4699040,5,314,yes,3,92,one time
8901597,5,8023,yes,2,75,one time
8901597,5,8858,yes,3,111,one time
8901597,5,8812,yes,3,102,one time
3040929,5,8794,yes,2,68,one time
3040929,5,980,yes,3,89,one time
5357338,5,4142,yes,4,126,one time
6809032,5,8708,yes,3,91,one time
3596182,5,5075,yes,4,118,one time
7199572,5,2110,yes,2,73,one time
5740991,5,8304,yes,4,120,one time
